id,series,frame,file,caption
2291,23,91,series-23/2291-семейная-песня.png,семейная песня
2292,23,92,series-23/2292-наличник.png,наличник
2293,23,93,series-23/2293-передача-предмета.png,передача предмета
2294,23,94,series-23/2294-упряжь.png,упряжь
2295,23,95,series-23/2295-забота.png,забота
2296,23,96,series-23/2296-круг-обучения.png,круг обучения
2297,23,97,series-23/2297-остановка.png,остановка
2298,23,98,series-23/2298-зерно-дерева.png,зерно дерева
2299,23,99,series-23/2299-резец.png,резец
2300,23,100,series-23/2300-пигменты.png,пигменты
2301,24,1,series-24/2301-кисть-и-вода.png,кисть и вода
2302,24,2,series-24/2302-трещина-стены.png,трещина стены
2303,24,3,series-24/2303-свет-росписи.png,свет росписи
2304,24,4,series-24/2304-старый-слой.png,старый слой
2305,24,5,series-24/2305-общая-работа.png,общая работа
2306,24,6,series-24/2306-запись-мастера.png,запись мастера
2307,24,7,series-24/2307-дверь-храма.png,дверь храма
2308,24,8,series-24/2308-развилка.png,развилка
2309,24,9,series-24/2309-возвращение.png,возвращение
2310,24,10,series-24/2310-следующий-штрих.png,следующий штрих
2311,24,11,series-24/2311-голос-рассказчика.png,голос рассказчика
2312,24,12,series-24/2312-жест-памяти.png,жест памяти
2313,24,13,series-24/2313-тетрадь.png,тетрадь
2314,24,14,series-24/2314-окно-к-Дону.png,окно к Дону
2315,24,15,series-24/2315-камыши.png,камыши
2316,24,16,series-24/2316-станица.png,станица
2317,24,17,series-24/2317-корни.png,корни
2318,24,18,series-24/2318-камень.png,камень
2319,24,19,series-24/2319-курень.png,курень
2320,24,20,series-24/2320-общий-стол.png,общий стол
2321,24,21,series-24/2321-семейная-песня.png,семейная песня
2322,24,22,series-24/2322-наличник.png,наличник
2323,24,23,series-24/2323-передача-предмета.png,передача предмета
2324,24,24,series-24/2324-упряжь.png,упряжь
2325,24,25,series-24/2325-забота.png,забота
2326,24,26,series-24/2326-круг-обучения.png,круг обучения
2327,24,27,series-24/2327-остановка.png,остановка
2328,24,28,series-24/2328-зерно-дерева.png,зерно дерева
2329,24,29,series-24/2329-резец.png,резец
2330,24,30,series-24/2330-пигменты.png,пигменты
2331,24,31,series-24/2331-кисть-и-вода.png,кисть и вода
2332,24,32,series-24/2332-трещина-стены.png,трещина стены
2333,24,33,series-24/2333-свет-росписи.png,свет росписи
2334,24,34,series-24/2334-старый-слой.png,старый слой
2335,24,35,series-24/2335-общая-работа.png,общая работа
2336,24,36,series-24/2336-запись-мастера.png,запись мастера
2337,24,37,series-24/2337-дверь-храма.png,дверь храма
2338,24,38,series-24/2338-развилка.png,развилка
2339,24,39,series-24/2339-возвращение.png,возвращение
2340,24,40,series-24/2340-следующий-штрих.png,следующий штрих
2341,24,41,series-24/2341-голос-рассказчика.png,голос рассказчика
2342,24,42,series-24/2342-жест-памяти.png,жест памяти
2343,24,43,series-24/2343-тетрадь.png,тетрадь
2344,24,44,series-24/2344-окно-к-Дону.png,окно к Дону
2345,24,45,series-24/2345-камыши.png,камыши
2346,24,46,series-24/2346-станица.png,станица
2347,24,47,series-24/2347-корни.png,корни
2348,24,48,series-24/2348-камень.png,камень
2349,24,49,series-24/2349-курень.png,курень
2350,24,50,series-24/2350-общий-стол.png,общий стол
2351,24,51,series-24/2351-семейная-песня.png,семейная песня
2352,24,52,series-24/2352-наличник.png,наличник
2353,24,53,series-24/2353-передача-предмета.png,передача предмета
2354,24,54,series-24/2354-упряжь.png,упряжь
2355,24,55,series-24/2355-забота.png,забота
2356,24,56,series-24/2356-круг-обучения.png,круг обучения
2357,24,57,series-24/2357-остановка.png,остановка
2358,24,58,series-24/2358-зерно-дерева.png,зерно дерева
2359,24,59,series-24/2359-резец.png,резец
2360,24,60,series-24/2360-пигменты.png,пигменты
2361,24,61,series-24/2361-кисть-и-вода.png,кисть и вода
2362,24,62,series-24/2362-трещина-стены.png,трещина стены
2363,24,63,series-24/2363-свет-росписи.png,свет росписи
2364,24,64,series-24/2364-старый-слой.png,старый слой
2365,24,65,series-24/2365-общая-работа.png,общая работа
2366,24,66,series-24/2366-запись-мастера.png,запись мастера
2367,24,67,series-24/2367-дверь-храма.png,дверь храма
2368,24,68,series-24/2368-развилка.png,развилка
2369,24,69,series-24/2369-возвращение.png,возвращение
2370,24,70,series-24/2370-следующий-штрих.png,следующий штрих
2371,24,71,series-24/2371-голос-рассказчика.png,голос рассказчика
2372,24,72,series-24/2372-жест-памяти.png,жест памяти
2373,24,73,series-24/2373-тетрадь.png,тетрадь
2374,24,74,series-24/2374-окно-к-Дону.png,окно к Дону
2375,24,75,series-24/2375-камыши.png,камыши
2376,24,76,series-24/2376-станица.png,станица
2377,24,77,series-24/2377-корни.png,корни
2378,24,78,series-24/2378-камень.png,камень
2379,24,79,series-24/2379-курень.png,курень
2380,24,80,series-24/2380-общий-стол.png,общий стол
2381,24,81,series-24/2381-семейная-песня.png,семейная песня
2382,24,82,series-24/2382-наличник.png,наличник
2383,24,83,series-24/2383-передача-предмета.png,передача предмета
2384,24,84,series-24/2384-упряжь.png,упряжь
2385,24,85,series-24/2385-забота.png,забота
2386,24,86,series-24/2386-круг-обучения.png,круг обучения
2387,24,87,series-24/2387-остановка.png,остановка
2388,24,88,series-24/2388-зерно-дерева.png,зерно дерева
2389,24,89,series-24/2389-резец.png,резец
2390,24,90,series-24/2390-пигменты.png,пигменты
2391,24,91,series-24/2391-кисть-и-вода.png,кисть и вода
2392,24,92,series-24/2392-трещина-стены.png,трещина стены
2393,24,93,series-24/2393-свет-росписи.png,свет росписи
2394,24,94,series-24/2394-старый-слой.png,старый слой
2395,24,95,series-24/2395-общая-работа.png,общая работа
2396,24,96,series-24/2396-запись-мастера.png,запись мастера
2397,24,97,series-24/2397-дверь-храма.png,дверь храма
2398,24,98,series-24/2398-развилка.png,развилка
2399,24,99,series-24/2399-возвращение.png,возвращение
2400,24,100,series-24/2400-следующий-штрих.png,следующий штрих
2401,25,1,series-25/2401-голос-рассказчика.png,голос рассказчика
2402,25,2,series-25/2402-жест-памяти.png,жест памяти
2403,25,3,series-25/2403-тетрадь.png,тетрадь
2404,25,4,series-25/2404-окно-к-Дону.png,окно к Дону
2405,25,5,series-25/2405-камыши.png,камыши
2406,25,6,series-25/2406-станица.png,станица
2407,25,7,series-25/2407-корни.png,корни
2408,25,8,series-25/2408-камень.png,камень
2409,25,9,series-25/2409-курень.png,курень
2410,25,10,series-25/2410-общий-стол.png,общий стол
2411,25,11,series-25/2411-семейная-песня.png,семейная песня
2412,25,12,series-25/2412-наличник.png,наличник
2413,25,13,series-25/2413-передача-предмета.png,передача предмета
2414,25,14,series-25/2414-упряжь.png,упряжь
2415,25,15,series-25/2415-забота.png,забота
2416,25,16,series-25/2416-круг-обучения.png,круг обучения
2417,25,17,series-25/2417-остановка.png,остановка
2418,25,18,series-25/2418-зерно-дерева.png,зерно дерева
2419,25,19,series-25/2419-резец.png,резец
2420,25,20,series-25/2420-пигменты.png,пигменты
2421,25,21,series-25/2421-кисть-и-вода.png,кисть и вода
2422,25,22,series-25/2422-трещина-стены.png,трещина стены
2423,25,23,series-25/2423-свет-росписи.png,свет росписи
2424,25,24,series-25/2424-старый-слой.png,старый слой
2425,25,25,series-25/2425-общая-работа.png,общая работа
2426,25,26,series-25/2426-запись-мастера.png,запись мастера
2427,25,27,series-25/2427-дверь-храма.png,дверь храма
2428,25,28,series-25/2428-развилка.png,развилка
2429,25,29,series-25/2429-возвращение.png,возвращение
2430,25,30,series-25/2430-следующий-штрих.png,следующий штрих
2431,25,31,series-25/2431-голос-рассказчика.png,голос рассказчика
2432,25,32,series-25/2432-жест-памяти.png,жест памяти
2433,25,33,series-25/2433-тетрадь.png,тетрадь
2434,25,34,series-25/2434-окно-к-Дону.png,окно к Дону
2435,25,35,series-25/2435-камыши.png,камыши
2436,25,36,series-25/2436-станица.png,станица
2437,25,37,series-25/2437-корни.png,корни
2438,25,38,series-25/2438-камень.png,камень
2439,25,39,series-25/2439-курень.png,курень
2440,25,40,series-25/2440-общий-стол.png,общий стол
2441,25,41,series-25/2441-семейная-песня.png,семейная песня
2442,25,42,series-25/2442-наличник.png,наличник
2443,25,43,series-25/2443-передача-предмета.png,передача предмета
2444,25,44,series-25/2444-упряжь.png,упряжь
2445,25,45,series-25/2445-забота.png,забота
2446,25,46,series-25/2446-круг-обучения.png,круг обучения
2447,25,47,series-25/2447-остановка.png,остановка
2448,25,48,series-25/2448-зерно-дерева.png,зерно дерева
2449,25,49,series-25/2449-резец.png,резец
2450,25,50,series-25/2450-пигменты.png,пигменты
2451,25,51,series-25/2451-кисть-и-вода.png,кисть и вода
2452,25,52,series-25/2452-трещина-стены.png,трещина стены
2453,25,53,series-25/2453-свет-росписи.png,свет росписи
2454,25,54,series-25/2454-старый-слой.png,старый слой
2455,25,55,series-25/2455-общая-работа.png,общая работа
2456,25,56,series-25/2456-запись-мастера.png,запись мастера
2457,25,57,series-25/2457-дверь-храма.png,дверь храма
2458,25,58,series-25/2458-развилка.png,развилка
2459,25,59,series-25/2459-возвращение.png,возвращение
2460,25,60,series-25/2460-следующий-штрих.png,следующий штрих
2461,25,61,series-25/2461-голос-рассказчика.png,голос рассказчика
2462,25,62,series-25/2462-жест-памяти.png,жест памяти
2463,25,63,series-25/2463-тетрадь.png,тетрадь
2464,25,64,series-25/2464-окно-к-Дону.png,окно к Дону
2465,25,65,series-25/2465-камыши.png,камыши
2466,25,66,series-25/2466-станица.png,станица
2467,25,67,series-25/2467-корни.png,корни
2468,25,68,series-25/2468-камень.png,камень
2469,25,69,series-25/2469-курень.png,курень
2470,25,70,series-25/2470-общий-стол.png,общий стол
2471,25,71,series-25/2471-семейная-песня.png,семейная песня
2472,25,72,series-25/2472-наличник.png,наличник
2473,25,73,series-25/2473-передача-предмета.png,передача предмета
2474,25,74,series-25/2474-упряжь.png,упряжь
2475,25,75,series-25/2475-забота.png,забота
2476,25,76,series-25/2476-круг-обучения.png,круг обучения
2477,25,77,series-25/2477-остановка.png,остановка
2478,25,78,series-25/2478-зерно-дерева.png,зерно дерева
2479,25,79,series-25/2479-резец.png,резец
2480,25,80,series-25/2480-пигменты.png,пигменты
2481,25,81,series-25/2481-кисть-и-вода.png,кисть и вода
2482,25,82,series-25/2482-трещина-стены.png,трещина стены
2483,25,83,series-25/2483-свет-росписи.png,свет росписи
2484,25,84,series-25/2484-старый-слой.png,старый слой
2485,25,85,series-25/2485-общая-работа.png,общая работа
2486,25,86,series-25/2486-запись-мастера.png,запись мастера
2487,25,87,series-25/2487-дверь-храма.png,дверь храма
2488,25,88,series-25/2488-развилка.png,развилка
2489,25,89,series-25/2489-возвращение.png,возвращение
2490,25,90,series-25/2490-следующий-штрих.png,следующий штрих
2491,25,91,series-25/2491-голос-рассказчика.png,голос рассказчика
2492,25,92,series-25/2492-жест-памяти.png,жест памяти
2493,25,93,series-25/2493-тетрадь.png,тетрадь
2494,25,94,series-25/2494-окно-к-Дону.png,окно к Дону
2495,25,95,series-25/2495-камыши.png,камыши
2496,25,96,series-25/2496-станица.png,станица
2497,25,97,series-25/2497-корни.png,корни
2498,25,98,series-25/2498-камень.png,камень
2499,25,99,series-25/2499-курень.png,курень
2500,25,100,series-25/2500-общий-стол.png,общий стол
2501,26,1,series-26/2501-семейная-песня.png,семейная песня
2502,26,2,series-26/2502-наличник.png,наличник
2503,26,3,series-26/2503-передача-предмета.png,передача предмета
2504,26,4,series-26/2504-упряжь.png,упряжь
2505,26,5,series-26/2505-забота.png,забота
2506,26,6,series-26/2506-круг-обучения.png,круг обучения
2507,26,7,series-26/2507-остановка.png,остановка
2508,26,8,series-26/2508-зерно-дерева.png,зерно дерева
2509,26,9,series-26/2509-резец.png,резец
2510,26,10,series-26/2510-пигменты.png,пигменты
2511,26,11,series-26/2511-кисть-и-вода.png,кисть и вода
2512,26,12,series-26/2512-трещина-стены.png,трещина стены
2513,26,13,series-26/2513-свет-росписи.png,свет росписи
2514,26,14,series-26/2514-старый-слой.png,старый слой
2515,26,15,series-26/2515-общая-работа.png,общая работа
2516,26,16,series-26/2516-запись-мастера.png,запись мастера
2517,26,17,series-26/2517-дверь-храма.png,дверь храма
2518,26,18,series-26/2518-развилка.png,развилка
2519,26,19,series-26/2519-возвращение.png,возвращение
2520,26,20,series-26/2520-следующий-штрих.png,следующий штрих
2521,26,21,series-26/2521-голос-рассказчика.png,голос рассказчика
2522,26,22,series-26/2522-жест-памяти.png,жест памяти
2523,26,23,series-26/2523-тетрадь.png,тетрадь
2524,26,24,series-26/2524-окно-к-Дону.png,окно к Дону
2525,26,25,series-26/2525-камыши.png,камыши
2526,26,26,series-26/2526-станица.png,станица
2527,26,27,series-26/2527-корни.png,корни
2528,26,28,series-26/2528-камень.png,камень
2529,26,29,series-26/2529-курень.png,курень
2530,26,30,series-26/2530-общий-стол.png,общий стол
2531,26,31,series-26/2531-семейная-песня.png,семейная песня
2532,26,32,series-26/2532-наличник.png,наличник
2533,26,33,series-26/2533-передача-предмета.png,передача предмета
2534,26,34,series-26/2534-упряжь.png,упряжь
2535,26,35,series-26/2535-забота.png,забота
2536,26,36,series-26/2536-круг-обучения.png,круг обучения
2537,26,37,series-26/2537-остановка.png,остановка
2538,26,38,series-26/2538-зерно-дерева.png,зерно дерева
2539,26,39,series-26/2539-резец.png,резец
2540,26,40,series-26/2540-пигменты.png,пигменты
2541,26,41,series-26/2541-кисть-и-вода.png,кисть и вода
2542,26,42,series-26/2542-трещина-стены.png,трещина стены
2543,26,43,series-26/2543-свет-росписи.png,свет росписи
2544,26,44,series-26/2544-старый-слой.png,старый слой
2545,26,45,series-26/2545-общая-работа.png,общая работа
2546,26,46,series-26/2546-запись-мастера.png,запись мастера
2547,26,47,series-26/2547-дверь-храма.png,дверь храма
2548,26,48,series-26/2548-развилка.png,развилка
2549,26,49,series-26/2549-возвращение.png,возвращение
2550,26,50,series-26/2550-следующий-штрих.png,следующий штрих
2551,26,51,series-26/2551-голос-рассказчика.png,голос рассказчика
2552,26,52,series-26/2552-жест-памяти.png,жест памяти
2553,26,53,series-26/2553-тетрадь.png,тетрадь
2554,26,54,series-26/2554-окно-к-Дону.png,окно к Дону
2555,26,55,series-26/2555-камыши.png,камыши
2556,26,56,series-26/2556-станица.png,станица
2557,26,57,series-26/2557-корни.png,корни
2558,26,58,series-26/2558-камень.png,камень
2559,26,59,series-26/2559-курень.png,курень
2560,26,60,series-26/2560-общий-стол.png,общий стол
2561,26,61,series-26/2561-семейная-песня.png,семейная песня
2562,26,62,series-26/2562-наличник.png,наличник
2563,26,63,series-26/2563-передача-предмета.png,передача предмета
2564,26,64,series-26/2564-упряжь.png,упряжь
2565,26,65,series-26/2565-забота.png,забота
2566,26,66,series-26/2566-круг-обучения.png,круг обучения
2567,26,67,series-26/2567-остановка.png,остановка
2568,26,68,series-26/2568-зерно-дерева.png,зерно дерева
2569,26,69,series-26/2569-резец.png,резец
2570,26,70,series-26/2570-пигменты.png,пигменты
2571,26,71,series-26/2571-кисть-и-вода.png,кисть и вода
2572,26,72,series-26/2572-трещина-стены.png,трещина стены
2573,26,73,series-26/2573-свет-росписи.png,свет росписи
2574,26,74,series-26/2574-старый-слой.png,старый слой
2575,26,75,series-26/2575-общая-работа.png,общая работа
2576,26,76,series-26/2576-запись-мастера.png,запись мастера
2577,26,77,series-26/2577-дверь-храма.png,дверь храма
2578,26,78,series-26/2578-развилка.png,развилка
2579,26,79,series-26/2579-возвращение.png,возвращение
2580,26,80,series-26/2580-следующий-штрих.png,следующий штрих
2581,26,81,series-26/2581-голос-рассказчика.png,голос рассказчика
2582,26,82,series-26/2582-жест-памяти.png,жест памяти
2583,26,83,series-26/2583-тетрадь.png,тетрадь
2584,26,84,series-26/2584-окно-к-Дону.png,окно к Дону
2585,26,85,series-26/2585-камыши.png,камыши
2586,26,86,series-26/2586-станица.png,станица
2587,26,87,series-26/2587-корни.png,корни
2588,26,88,series-26/2588-камень.png,камень
2589,26,89,series-26/2589-курень.png,курень
2590,26,90,series-26/2590-общий-стол.png,общий стол
2591,26,91,series-26/2591-семейная-песня.png,семейная песня
2592,26,92,series-26/2592-наличник.png,наличник
2593,26,93,series-26/2593-передача-предмета.png,передача предмета
2594,26,94,series-26/2594-упряжь.png,упряжь
2595,26,95,series-26/2595-забота.png,забота
2596,26,96,series-26/2596-круг-обучения.png,круг обучения
2597,26,97,series-26/2597-остановка.png,остановка
2598,26,98,series-26/2598-зерно-дерева.png,зерно дерева
2599,26,99,series-26/2599-резец.png,резец
2600,26,100,series-26/2600-пигменты.png,пигменты
2601,27,1,series-27/2601-кисть-и-вода.png,кисть и вода
2602,27,2,series-27/2602-трещина-стены.png,трещина стены
2603,27,3,series-27/2603-свет-росписи.png,свет росписи
2604,27,4,series-27/2604-старый-слой.png,старый слой
2605,27,5,series-27/2605-общая-работа.png,общая работа
2606,27,6,series-27/2606-запись-мастера.png,запись мастера
2607,27,7,series-27/2607-дверь-храма.png,дверь храма
2608,27,8,series-27/2608-развилка.png,развилка
2609,27,9,series-27/2609-возвращение.png,возвращение
2610,27,10,series-27/2610-следующий-штрих.png,следующий штрих
2611,27,11,series-27/2611-голос-рассказчика.png,голос рассказчика
2612,27,12,series-27/2612-жест-памяти.png,жест памяти
2613,27,13,series-27/2613-тетрадь.png,тетрадь
2614,27,14,series-27/2614-окно-к-Дону.png,окно к Дону
2615,27,15,series-27/2615-камыши.png,камыши
2616,27,16,series-27/2616-станица.png,станица
2617,27,17,series-27/2617-корни.png,корни
2618,27,18,series-27/2618-камень.png,камень
2619,27,19,series-27/2619-курень.png,курень
2620,27,20,series-27/2620-общий-стол.png,общий стол
2621,27,21,series-27/2621-семейная-песня.png,семейная песня
2622,27,22,series-27/2622-наличник.png,наличник
2623,27,23,series-27/2623-передача-предмета.png,передача предмета
2624,27,24,series-27/2624-упряжь.png,упряжь
2625,27,25,series-27/2625-забота.png,забота
2626,27,26,series-27/2626-круг-обучения.png,круг обучения
2627,27,27,series-27/2627-остановка.png,остановка
2628,27,28,series-27/2628-зерно-дерева.png,зерно дерева
2629,27,29,series-27/2629-резец.png,резец
2630,27,30,series-27/2630-пигменты.png,пигменты
2631,27,31,series-27/2631-кисть-и-вода.png,кисть и вода
2632,27,32,series-27/2632-трещина-стены.png,трещина стены
2633,27,33,series-27/2633-свет-росписи.png,свет росписи
2634,27,34,series-27/2634-старый-слой.png,старый слой
2635,27,35,series-27/2635-общая-работа.png,общая работа
2636,27,36,series-27/2636-запись-мастера.png,запись мастера
2637,27,37,series-27/2637-дверь-храма.png,дверь храма
2638,27,38,series-27/2638-развилка.png,развилка
2639,27,39,series-27/2639-возвращение.png,возвращение
2640,27,40,series-27/2640-следующий-штрих.png,следующий штрих
2641,27,41,series-27/2641-голос-рассказчика.png,голос рассказчика
2642,27,42,series-27/2642-жест-памяти.png,жест памяти
2643,27,43,series-27/2643-тетрадь.png,тетрадь
2644,27,44,series-27/2644-окно-к-Дону.png,окно к Дону
2645,27,45,series-27/2645-камыши.png,камыши
2646,27,46,series-27/2646-станица.png,станица
2647,27,47,series-27/2647-корни.png,корни
2648,27,48,series-27/2648-камень.png,камень
2649,27,49,series-27/2649-курень.png,курень
2650,27,50,series-27/2650-общий-стол.png,общий стол
2651,27,51,series-27/2651-семейная-песня.png,семейная песня
2652,27,52,series-27/2652-наличник.png,наличник
2653,27,53,series-27/2653-передача-предмета.png,передача предмета
2654,27,54,series-27/2654-упряжь.png,упряжь
2655,27,55,series-27/2655-забота.png,забота
2656,27,56,series-27/2656-круг-обучения.png,круг обучения
2657,27,57,series-27/2657-остановка.png,остановка
2658,27,58,series-27/2658-зерно-дерева.png,зерно дерева
2659,27,59,series-27/2659-резец.png,резец
2660,27,60,series-27/2660-пигменты.png,пигменты
2661,27,61,series-27/2661-кисть-и-вода.png,кисть и вода
2662,27,62,series-27/2662-трещина-стены.png,трещина стены
2663,27,63,series-27/2663-свет-росписи.png,свет росписи
2664,27,64,series-27/2664-старый-слой.png,старый слой
2665,27,65,series-27/2665-общая-работа.png,общая работа
2666,27,66,series-27/2666-запись-мастера.png,запись мастера
2667,27,67,series-27/2667-дверь-храма.png,дверь храма
2668,27,68,series-27/2668-развилка.png,развилка
2669,27,69,series-27/2669-возвращение.png,возвращение
2670,27,70,series-27/2670-следующий-штрих.png,следующий штрих
2671,27,71,series-27/2671-голос-рассказчика.png,голос рассказчика
2672,27,72,series-27/2672-жест-памяти.png,жест памяти
2673,27,73,series-27/2673-тетрадь.png,тетрадь
2674,27,74,series-27/2674-окно-к-Дону.png,окно к Дону
2675,27,75,series-27/2675-камыши.png,камыши
2676,27,76,series-27/2676-станица.png,станица
2677,27,77,series-27/2677-корни.png,корни
2678,27,78,series-27/2678-камень.png,камень
2679,27,79,series-27/2679-курень.png,курень
2680,27,80,series-27/2680-общий-стол.png,общий стол
2681,27,81,series-27/2681-семейная-песня.png,семейная песня
2682,27,82,series-27/2682-наличник.png,наличник
2683,27,83,series-27/2683-передача-предмета.png,передача предмета
2684,27,84,series-27/2684-упряжь.png,упряжь
2685,27,85,series-27/2685-забота.png,забота
2686,27,86,series-27/2686-круг-обучения.png,круг обучения
2687,27,87,series-27/2687-остановка.png,остановка
2688,27,88,series-27/2688-зерно-дерева.png,зерно дерева
2689,27,89,series-27/2689-резец.png,резец
2690,27,90,series-27/2690-пигменты.png,пигменты
2691,27,91,series-27/2691-кисть-и-вода.png,кисть и вода
2692,27,92,series-27/2692-трещина-стены.png,трещина стены
2693,27,93,series-27/2693-свет-росписи.png,свет росписи
2694,27,94,series-27/2694-старый-слой.png,старый слой
2695,27,95,series-27/2695-общая-работа.png,общая работа
2696,27,96,series-27/2696-запись-мастера.png,запись мастера
2697,27,97,series-27/2697-дверь-храма.png,дверь храма
2698,27,98,series-27/2698-развилка.png,развилка
2699,27,99,series-27/2699-возвращение.png,возвращение
2700,27,100,series-27/2700-следующий-штрих.png,следующий штрих
2701,28,1,series-28/2701-голос-рассказчика.png,голос рассказчика
2702,28,2,series-28/2702-жест-памяти.png,жест памяти
2703,28,3,series-28/2703-тетрадь.png,тетрадь
2704,28,4,series-28/2704-окно-к-Дону.png,окно к Дону
2705,28,5,series-28/2705-камыши.png,камыши
2706,28,6,series-28/2706-станица.png,станица
2707,28,7,series-28/2707-корни.png,корни
2708,28,8,series-28/2708-камень.png,камень
2709,28,9,series-28/2709-курень.png,курень
2710,28,10,series-28/2710-общий-стол.png,общий стол
2711,28,11,series-28/2711-семейная-песня.png,семейная песня
2712,28,12,series-28/2712-наличник.png,наличник
2713,28,13,series-28/2713-передача-предмета.png,передача предмета
2714,28,14,series-28/2714-упряжь.png,упряжь
2715,28,15,series-28/2715-забота.png,забота
2716,28,16,series-28/2716-круг-обучения.png,круг обучения
2717,28,17,series-28/2717-остановка.png,остановка
2718,28,18,series-28/2718-зерно-дерева.png,зерно дерева
2719,28,19,series-28/2719-резец.png,резец
2720,28,20,series-28/2720-пигменты.png,пигменты
2721,28,21,series-28/2721-кисть-и-вода.png,кисть и вода
2722,28,22,series-28/2722-трещина-стены.png,трещина стены
2723,28,23,series-28/2723-свет-росписи.png,свет росписи
2724,28,24,series-28/2724-старый-слой.png,старый слой
2725,28,25,series-28/2725-общая-работа.png,общая работа
2726,28,26,series-28/2726-запись-мастера.png,запись мастера
2727,28,27,series-28/2727-дверь-храма.png,дверь храма
2728,28,28,series-28/2728-развилка.png,развилка
2729,28,29,series-28/2729-возвращение.png,возвращение
2730,28,30,series-28/2730-следующий-штрих.png,следующий штрих
2731,28,31,series-28/2731-голос-рассказчика.png,голос рассказчика
2732,28,32,series-28/2732-жест-памяти.png,жест памяти
2733,28,33,series-28/2733-тетрадь.png,тетрадь
2734,28,34,series-28/2734-окно-к-Дону.png,окно к Дону
2735,28,35,series-28/2735-камыши.png,камыши
2736,28,36,series-28/2736-станица.png,станица
2737,28,37,series-28/2737-корни.png,корни
2738,28,38,series-28/2738-камень.png,камень
2739,28,39,series-28/2739-курень.png,курень
2740,28,40,series-28/2740-общий-стол.png,общий стол
2741,28,41,series-28/2741-семейная-песня.png,семейная песня
2742,28,42,series-28/2742-наличник.png,наличник
2743,28,43,series-28/2743-передача-предмета.png,передача предмета
2744,28,44,series-28/2744-упряжь.png,упряжь
2745,28,45,series-28/2745-забота.png,забота
2746,28,46,series-28/2746-круг-обучения.png,круг обучения
2747,28,47,series-28/2747-остановка.png,остановка
2748,28,48,series-28/2748-зерно-дерева.png,зерно дерева
2749,28,49,series-28/2749-резец.png,резец
2750,28,50,series-28/2750-пигменты.png,пигменты
2751,28,51,series-28/2751-кисть-и-вода.png,кисть и вода
2752,28,52,series-28/2752-трещина-стены.png,трещина стены
2753,28,53,series-28/2753-свет-росписи.png,свет росписи
2754,28,54,series-28/2754-старый-слой.png,старый слой
2755,28,55,series-28/2755-общая-работа.png,общая работа
2756,28,56,series-28/2756-запись-мастера.png,запись мастера
2757,28,57,series-28/2757-дверь-храма.png,дверь храма
2758,28,58,series-28/2758-развилка.png,развилка
2759,28,59,series-28/2759-возвращение.png,возвращение
2760,28,60,series-28/2760-следующий-штрих.png,следующий штрих
2761,28,61,series-28/2761-голос-рассказчика.png,голос рассказчика
2762,28,62,series-28/2762-жест-памяти.png,жест памяти
2763,28,63,series-28/2763-тетрадь.png,тетрадь
2764,28,64,series-28/2764-окно-к-Дону.png,окно к Дону
2765,28,65,series-28/2765-камыши.png,камыши
2766,28,66,series-28/2766-станица.png,станица
2767,28,67,series-28/2767-корни.png,корни
2768,28,68,series-28/2768-камень.png,камень
2769,28,69,series-28/2769-курень.png,курень
2770,28,70,series-28/2770-общий-стол.png,общий стол
2771,28,71,series-28/2771-семейная-песня.png,семейная песня
2772,28,72,series-28/2772-наличник.png,наличник
2773,28,73,series-28/2773-передача-предмета.png,передача предмета
2774,28,74,series-28/2774-упряжь.png,упряжь
2775,28,75,series-28/2775-забота.png,забота
2776,28,76,series-28/2776-круг-обучения.png,круг обучения
2777,28,77,series-28/2777-остановка.png,остановка
2778,28,78,series-28/2778-зерно-дерева.png,зерно дерева
2779,28,79,series-28/2779-резец.png,резец
2780,28,80,series-28/2780-пигменты.png,пигменты
2781,28,81,series-28/2781-кисть-и-вода.png,кисть и вода
2782,28,82,series-28/2782-трещина-стены.png,трещина стены
2783,28,83,series-28/2783-свет-росписи.png,свет росписи
2784,28,84,series-28/2784-старый-слой.png,старый слой
2785,28,85,series-28/2785-общая-работа.png,общая работа
2786,28,86,series-28/2786-запись-мастера.png,запись мастера
2787,28,87,series-28/2787-дверь-храма.png,дверь храма
2788,28,88,series-28/2788-развилка.png,развилка
2789,28,89,series-28/2789-возвращение.png,возвращение
2790,28,90,series-28/2790-следующий-штрих.png,следующий штрих
2791,28,91,series-28/2791-голос-рассказчика.png,голос рассказчика
2792,28,92,series-28/2792-жест-памяти.png,жест памяти
2793,28,93,series-28/2793-тетрадь.png,тетрадь
2794,28,94,series-28/2794-окно-к-Дону.png,окно к Дону
2795,28,95,series-28/2795-камыши.png,камыши
2796,28,96,series-28/2796-станица.png,станица
2797,28,97,series-28/2797-корни.png,корни
2798,28,98,series-28/2798-камень.png,камень
2799,28,99,series-28/2799-курень.png,курень
2800,28,100,series-28/2800-общий-стол.png,общий стол
2801,29,1,series-29/2801-семейная-песня.png,семейная песня
2802,29,2,series-29/2802-наличник.png,наличник
2803,29,3,series-29/2803-передача-предмета.png,передача предмета
2804,29,4,series-29/2804-упряжь.png,упряжь
2805,29,5,series-29/2805-забота.png,забота
2806,29,6,series-29/2806-круг-обучения.png,круг обучения
2807,29,7,series-29/2807-остановка.png,остановка
2808,29,8,series-29/2808-зерно-дерева.png,зерно дерева
2809,29,9,series-29/2809-резец.png,резец
2810,29,10,series-29/2810-пигменты.png,пигменты
